startedAt;percentage_cons;percentage_cons;percentage_cons;valuecons;valuecons;valuecons;total_sum_cons
;df-cons-Alain;df-cons-Johann;df-cons-Marie-Anne;df-cons-Alain;df-cons-Johann;df-cons-Marie-Anne;
2025-06-01 00:00:00+00:00;;;;;;0.0;0.0
2025-06-01 00:15:00+00:00;;;;;;0.0;0.0
2025-06-01 00:30:00+00:00;;;;;;0.0;0.0
2025-06-01 00:45:00+00:00;;;;;;0.0;0.0
2025-06-01 01:00:00+00:00;;;;;;0.0;0.0
2025-06-01 01:15:00+00:00;;;;;;0.0;0.0
2025-06-01 01:30:00+00:00;;;;;;0.0;0.0
2025-06-01 01:45:00+00:00;;;;;;0.0;0.0
2025-06-01 02:00:00+00:00;;;;;;0.0;0.0
2025-06-01 02:15:00+00:00;;;;;;0.0;0.0
2025-06-01 02:30:00+00:00;;;;;;0.0;0.0
2025-06-01 02:45:00+00:00;;;;;;0.0;0.0
2025-06-01 03:00:00+00:00;;;;;;0.0;0.0
2025-06-01 03:15:00+00:00;;;;;;0.0;0.0
2025-06-01 03:30:00+00:00;;;;;;0.0;0.0
2025-06-01 03:45:00+00:00;;;;;;0.0;0.0
2025-06-01 04:00:00+00:00;;;;;;0.0;0.0
2025-06-01 04:15:00+00:00;;;;;;0.0;0.0
2025-06-01 04:30:00+00:00;;;;;;0.0;0.0
2025-06-01 04:45:00+00:00;;;100.0;;;0.02;0.02
2025-06-01 05:00:00+00:00;;;100.0;;;0.056;0.056
2025-06-01 05:15:00+00:00;;;100.0;;;0.132;0.132
2025-06-01 05:30:00+00:00;;;100.0;;;0.112;0.112
2025-06-01 05:45:00+00:00;;;100.0;;;0.112;0.112
2025-06-01 06:00:00+00:00;;;100.0;;;0.112;0.112
2025-06-01 06:15:00+00:00;;;100.0;;;0.116;0.116
2025-06-01 06:30:00+00:00;;;100.0;;;0.16;0.16
2025-06-01 06:45:00+00:00;;;100.0;;;0.132;0.132
2025-06-01 07:00:00+00:00;;;100.0;;;0.128;0.128
2025-06-01 07:15:00+00:00;;;100.0;;;0.128;0.128
2025-06-01 07:30:00+00:00;;;100.0;;;0.156;0.156
2025-06-01 07:45:00+00:00;;;100.0;;;0.136;0.136
2025-06-01 08:00:00+00:00;;;100.0;;;0.128;0.128
2025-06-01 08:15:00+00:00;;;100.0;;;0.264;0.264
2025-06-01 08:30:00+00:00;;;100.0;;;0.172;0.172
2025-06-01 08:45:00+00:00;;;100.0;;;0.12;0.12
2025-06-01 09:00:00+00:00;;;100.0;;;0.248;0.248
2025-06-01 09:15:00+00:00;;;100.0;;;0.184;0.184
2025-06-01 09:30:00+00:00;;;100.0;;;0.14;0.14
2025-06-01 09:45:00+00:00;;;100.0;;;0.08;0.08
2025-06-01 10:00:00+00:00;;;100.0;;;0.08;0.08
2025-06-01 10:15:00+00:00;;;100.0;;;0.08;0.08
2025-06-01 10:30:00+00:00;;;100.0;;;0.124;0.124
2025-06-01 10:45:00+00:00;;;100.0;;;0.12;0.12
2025-06-01 11:00:00+00:00;;;100.0;;;0.084;0.084
2025-06-01 11:15:00+00:00;;;100.0;;;0.08;0.08
2025-06-01 11:30:00+00:00;;;100.0;;;0.112;0.112
2025-06-01 11:45:00+00:00;;;100.0;;;0.168;0.168
2025-06-01 12:00:00+00:00;;;100.0;;;0.108;0.108
2025-06-01 12:15:00+00:00;;;100.0;;;0.084;0.084
2025-06-01 12:30:00+00:00;;;100.0;;;0.1;0.1
2025-06-01 12:45:00+00:00;;;100.0;;;0.132;0.132
2025-06-01 13:00:00+00:00;;;100.0;;;0.116;0.116
2025-06-01 13:15:00+00:00;;;100.0;;;0.08;0.08
2025-06-01 13:30:00+00:00;;;100.0;;;0.092;0.092
2025-06-01 13:45:00+00:00;;;100.0;;;0.128;0.128
2025-06-01 14:00:00+00:00;;;100.0;;;0.136;0.136
2025-06-01 14:15:00+00:00;;;100.0;;;0.112;0.112
2025-06-01 14:30:00+00:00;;;100.0;;;0.08;0.08
2025-06-01 14:45:00+00:00;;;100.0;;;0.132;0.132
2025-06-01 15:00:00+00:00;;;100.0;;;0.128;0.128
2025-06-01 15:15:00+00:00;;;100.0;;;0.116;0.116
2025-06-01 15:30:00+00:00;;;100.0;;;0.104;0.104
2025-06-01 15:45:00+00:00;;;100.0;;;0.124;0.124
2025-06-01 16:00:00+00:00;;;100.0;;;0.152;0.152
2025-06-01 16:15:00+00:00;;;100.0;;;0.232;0.232
2025-06-01 16:30:00+00:00;;;100.0;;;0.164;0.164
2025-06-01 16:45:00+00:00;;;100.0;;;0.2;0.2
2025-06-01 17:00:00+00:00;;;100.0;;;0.172;0.172
2025-06-01 17:15:00+00:00;;;100.0;;;0.204;0.204
2025-06-01 17:30:00+00:00;;;100.0;;;1.044;1.044
2025-06-01 17:45:00+00:00;;;100.0;;;0.796;0.796
2025-06-01 18:00:00+00:00;;;100.0;;;0.276;0.276
2025-06-01 18:15:00+00:00;;;100.0;;;0.152;0.152
2025-06-01 18:30:00+00:00;;;100.0;;;0.004;0.004
2025-06-01 18:45:00+00:00;;;;;;0.0;0.0
2025-06-01 19:00:00+00:00;;;;;;0.0;0.0
2025-06-01 19:15:00+00:00;;;;;;0.0;0.0
2025-06-01 19:30:00+00:00;;;;;;0.0;0.0
2025-06-01 19:45:00+00:00;;;;;;0.0;0.0
2025-06-01 20:00:00+00:00;;;;;;0.0;0.0
2025-06-01 20:15:00+00:00;;;;;;0.0;0.0
2025-06-01 20:30:00+00:00;;;;;;0.0;0.0
2025-06-01 20:45:00+00:00;;;;;;0.0;0.0
2025-06-01 21:00:00+00:00;;;;;;0.0;0.0
2025-06-01 21:15:00+00:00;;;;;;0.0;0.0
2025-06-01 21:30:00+00:00;;;;;;0.0;0.0
2025-06-01 21:45:00+00:00;;;;;;0.0;0.0
2025-06-01 22:00:00+00:00;;;;;;0.0;0.0
2025-06-01 22:15:00+00:00;;;;;;0.0;0.0
2025-06-01 22:30:00+00:00;;;;;;0.0;0.0
2025-06-01 22:45:00+00:00;;;;;;0.0;0.0
2025-06-01 23:00:00+00:00;;;;;;0.0;0.0
2025-06-01 23:15:00+00:00;;;;;;0.0;0.0
2025-06-01 23:30:00+00:00;;;;;;0.0;0.0
2025-06-01 23:45:00+00:00;;;;;;0.0;0.0
2025-06-02 00:00:00+00:00;;;;;;0.0;0.0
2025-06-02 00:15:00+00:00;;;;;;0.0;0.0
2025-06-02 00:30:00+00:00;;;;;;0.0;0.0
2025-06-02 00:45:00+00:00;;;;;;0.0;0.0
2025-06-02 01:00:00+00:00;;;;;;0.0;0.0
2025-06-02 01:15:00+00:00;;;;;;0.0;0.0
2025-06-02 01:30:00+00:00;;;;;;0.0;0.0
2025-06-02 01:45:00+00:00;;;;;;0.0;0.0
2025-06-02 02:00:00+00:00;;;;;;0.0;0.0
2025-06-02 02:15:00+00:00;;;;;;0.0;0.0
2025-06-02 02:30:00+00:00;;;;;;0.0;0.0
2025-06-02 02:45:00+00:00;;;;;;0.0;0.0
2025-06-02 03:00:00+00:00;;;;;;0.0;0.0
2025-06-02 03:15:00+00:00;;;;;;0.0;0.0
2025-06-02 03:30:00+00:00;;;;;;0.0;0.0
2025-06-02 03:45:00+00:00;;;;;;0.0;0.0
2025-06-02 04:00:00+00:00;;;;;;0.0;0.0
2025-06-02 04:15:00+00:00;;;;;;0.0;0.0
2025-06-02 04:30:00+00:00;;;;;;0.0;0.0
2025-06-02 04:45:00+00:00;;;;;;0.0;0.0
2025-06-02 05:00:00+00:00;;;;;;0.0;0.0
2025-06-02 05:15:00+00:00;;;;;;0.0;0.0
2025-06-02 05:30:00+00:00;;;100.0;;;0.096;0.096
2025-06-02 05:45:00+00:00;;;100.0;;;0.1;0.1
2025-06-02 06:00:00+00:00;;;100.0;;;0.024;0.024
2025-06-02 06:15:00+00:00;;;100.0;;;0.012;0.012
2025-06-02 06:30:00+00:00;;;100.0;;;0.3;0.3
2025-06-02 06:45:00+00:00;;;100.0;;;0.332;0.332
2025-06-02 07:00:00+00:00;;;100.0;;;0.416;0.416
2025-06-02 07:15:00+00:00;;;100.0;;;0.536;0.536
2025-06-02 07:30:00+00:00;;;100.0;;;0.472;0.472
2025-06-02 07:45:00+00:00;;;100.0;;;0.644;0.644
2025-06-02 08:00:00+00:00;;;100.0;;;0.48;0.48
2025-06-02 08:15:00+00:00;;;100.0;;;0.284;0.284
2025-06-02 08:30:00+00:00;;;100.0;;;0.272;0.272
2025-06-02 08:45:00+00:00;;;100.0;;;0.312;0.312
2025-06-02 09:00:00+00:00;;;100.0;;;0.368;0.368
2025-06-02 09:15:00+00:00;;;100.0;;;0.32;0.32
2025-06-02 09:30:00+00:00;;;100.0;;;1.496;1.496
2025-06-02 09:45:00+00:00;;;100.0;;;1.28;1.28
2025-06-02 10:00:00+00:00;;;100.0;;;2.86;2.86
2025-06-02 10:15:00+00:00;;;100.0;;;1.784;1.784
2025-06-02 10:30:00+00:00;;;100.0;;;1.992;1.992
2025-06-02 10:45:00+00:00;;;100.0;;;2.284;2.284
2025-06-02 11:00:00+00:00;;;100.0;;;0.44;0.44
2025-06-02 11:15:00+00:00;;;100.0;;;0.236;0.236
2025-06-02 11:30:00+00:00;;;100.0;;;0.22;0.22
2025-06-02 11:45:00+00:00;;;100.0;;;0.276;0.276
2025-06-02 12:00:00+00:00;;;100.0;;;0.308;0.308
2025-06-02 12:15:00+00:00;;;100.0;;;0.272;0.272
2025-06-02 12:30:00+00:00;;;100.0;;;0.288;0.288
2025-06-02 12:45:00+00:00;;;100.0;;;0.148;0.148
2025-06-02 13:00:00+00:00;;;100.0;;;0.148;0.148
2025-06-02 13:15:00+00:00;;;100.0;;;0.156;0.156
2025-06-02 13:30:00+00:00;;;100.0;;;0.444;0.444
2025-06-02 13:45:00+00:00;;;100.0;;;2.7;2.7
2025-06-02 14:00:00+00:00;;;100.0;;;3.252;3.252
2025-06-02 14:15:00+00:00;;;100.0;;;1.38;1.38
2025-06-02 14:30:00+00:00;;;100.0;;;1.26;1.26
2025-06-02 14:45:00+00:00;;;100.0;;;1.4;1.4
2025-06-02 15:00:00+00:00;;;100.0;;;1.632;1.632
2025-06-02 15:15:00+00:00;;;100.0;;;0.612;0.612
2025-06-02 15:30:00+00:00;;;100.0;;;0.224;0.224
2025-06-02 15:45:00+00:00;;;100.0;;;0.22;0.22
2025-06-02 16:00:00+00:00;;;100.0;;;0.212;0.212
2025-06-02 16:15:00+00:00;;;100.0;;;0.14;0.14
2025-06-02 16:30:00+00:00;;;100.0;;;0.148;0.148
2025-06-02 16:45:00+00:00;;;100.0;;;0.14;0.14
2025-06-02 17:00:00+00:00;;;100.0;;;0.304;0.304
2025-06-02 17:15:00+00:00;;;100.0;;;0.148;0.148
2025-06-02 17:30:00+00:00;;;100.0;;;0.572;0.572
2025-06-02 17:45:00+00:00;;;100.0;;;0.968;0.968
2025-06-02 18:00:00+00:00;;;100.0;;;0.812;0.812
2025-06-02 18:15:00+00:00;;;100.0;;;0.312;0.312
2025-06-02 18:30:00+00:00;;;100.0;;;0.3;0.3
2025-06-02 18:45:00+00:00;;;100.0;;;0.184;0.184
2025-06-02 19:00:00+00:00;;;;;;0.0;0.0
2025-06-02 19:15:00+00:00;;;;;;0.0;0.0
2025-06-02 19:30:00+00:00;;;;;;0.0;0.0
2025-06-02 19:45:00+00:00;;;;;;0.0;0.0
2025-06-02 20:00:00+00:00;;;;;;0.0;0.0
2025-06-02 20:15:00+00:00;;;;;;0.0;0.0
2025-06-02 20:30:00+00:00;;;;;;0.0;0.0
2025-06-02 20:45:00+00:00;;;;;;0.0;0.0
2025-06-02 21:00:00+00:00;;;;;;0.0;0.0
2025-06-02 21:15:00+00:00;;;;;;0.0;0.0
2025-06-02 21:30:00+00:00;;;;;;0.0;0.0
2025-06-02 21:45:00+00:00;;;;;;0.0;0.0
2025-06-02 22:00:00+00:00;;;;;;0.0;0.0
2025-06-02 22:15:00+00:00;;;;;;0.0;0.0
2025-06-02 22:30:00+00:00;;;;;;0.0;0.0
2025-06-02 22:45:00+00:00;;;;;;0.0;0.0
2025-06-02 23:00:00+00:00;;;;;;0.0;0.0
2025-06-02 23:15:00+00:00;;;;;;0.0;0.0
2025-06-02 23:30:00+00:00;;;;;;0.0;0.0
2025-06-02 23:45:00+00:00;;;;;;0.0;0.0
2025-06-03 00:00:00+00:00;;;;;;0.0;0.0
2025-06-03 00:15:00+00:00;;;;;;0.0;0.0
2025-06-03 00:30:00+00:00;;;;;;0.0;0.0
2025-06-03 00:45:00+00:00;;;;;;0.0;0.0
2025-06-03 01:00:00+00:00;;;;;;0.0;0.0
2025-06-03 01:15:00+00:00;;;;;;0.0;0.0
2025-06-03 01:30:00+00:00;;;;;;0.0;0.0
2025-06-03 01:45:00+00:00;;;;;;0.0;0.0
2025-06-03 02:00:00+00:00;;;;;;0.0;0.0
2025-06-03 02:15:00+00:00;;;;;;0.0;0.0
2025-06-03 02:30:00+00:00;;;;;;0.0;0.0
2025-06-03 02:45:00+00:00;;;;;;0.0;0.0
2025-06-03 03:00:00+00:00;;;;;;0.0;0.0
2025-06-03 03:15:00+00:00;;;;;;0.0;0.0
2025-06-03 03:30:00+00:00;;;;;;0.0;0.0
2025-06-03 03:45:00+00:00;;;;;;0.0;0.0
2025-06-03 04:00:00+00:00;;;100.0;;;0.02;0.02
2025-06-03 04:15:00+00:00;;;100.0;;;0.192;0.192
2025-06-03 04:30:00+00:00;;;100.0;;;0.392;0.392
2025-06-03 04:45:00+00:00;;;100.0;;;0.188;0.188
2025-06-03 05:00:00+00:00;;;;;;0.0;0.0
2025-06-03 05:15:00+00:00;;;100.0;;;0.344;0.344
2025-06-03 05:30:00+00:00;;;100.0;;;0.288;0.288
2025-06-03 05:45:00+00:00;;;100.0;;;0.368;0.368
2025-06-03 06:00:00+00:00;;;100.0;;;0.332;0.332
2025-06-03 06:15:00+00:00;;;100.0;;;0.268;0.268
2025-06-03 06:30:00+00:00;;;100.0;;;0.268;0.268
2025-06-03 06:45:00+00:00;;;100.0;;;0.296;0.296
2025-06-03 07:00:00+00:00;;;100.0;;;0.556;0.556
2025-06-03 07:15:00+00:00;;;100.0;;;1.528;1.528
2025-06-03 07:30:00+00:00;;;100.0;;;0.264;0.264
2025-06-03 07:45:00+00:00;;;100.0;;;0.204;0.204
2025-06-03 08:00:00+00:00;;;100.0;;;0.236;0.236
2025-06-03 08:15:00+00:00;;;100.0;;;0.928;0.928
2025-06-03 08:30:00+00:00;;;100.0;;;0.296;0.296
2025-06-03 08:45:00+00:00;;;100.0;;;0.36;0.36
2025-06-03 09:00:00+00:00;;;100.0;;;2.124;2.124
2025-06-03 09:15:00+00:00;;;100.0;;;2.8;2.8
2025-06-03 09:30:00+00:00;;;100.0;;;1.792;1.792
2025-06-03 09:45:00+00:00;;;100.0;;;2.14;2.14
2025-06-03 10:00:00+00:00;;;100.0;;;1.3;1.3
2025-06-03 10:15:00+00:00;;;100.0;;;1.064;1.064
2025-06-03 10:30:00+00:00;;;100.0;;;0.324;0.324
2025-06-03 10:45:00+00:00;;;100.0;;;0.364;0.364
2025-06-03 11:00:00+00:00;;;100.0;;;1.76;1.76
2025-06-03 11:15:00+00:00;;;100.0;;;0.204;0.204
2025-06-03 11:30:00+00:00;;;100.0;;;0.252;0.252
2025-06-03 11:45:00+00:00;;;100.0;;;0.38;0.38
2025-06-03 12:00:00+00:00;;;100.0;;;0.456;0.456
2025-06-03 12:15:00+00:00;;;100.0;;;0.384;0.384
2025-06-03 12:30:00+00:00;;;100.0;;;1.412;1.412
2025-06-03 12:45:00+00:00;;;100.0;;;0.244;0.244
2025-06-03 13:00:00+00:00;;;100.0;;;0.2;0.2
2025-06-03 13:15:00+00:00;;;100.0;;;0.196;0.196
2025-06-03 13:30:00+00:00;;;100.0;;;0.256;0.256
2025-06-03 13:45:00+00:00;;;100.0;;;0.208;0.208
2025-06-03 14:00:00+00:00;;;100.0;;;0.148;0.148
2025-06-03 14:15:00+00:00;;;100.0;;;0.196;0.196
2025-06-03 14:30:00+00:00;;;100.0;;;0.216;0.216
2025-06-03 14:45:00+00:00;;;100.0;;;0.232;0.232
2025-06-03 15:00:00+00:00;;;100.0;;;0.136;0.136
2025-06-03 15:15:00+00:00;;;100.0;;;0.132;0.132
2025-06-03 15:30:00+00:00;;;100.0;;;0.128;0.128
2025-06-03 15:45:00+00:00;;;100.0;;;0.996;0.996
2025-06-03 16:00:00+00:00;;;100.0;;;0.148;0.148
2025-06-03 16:15:00+00:00;;;100.0;;;0.156;0.156
2025-06-03 16:30:00+00:00;;;100.0;;;1.148;1.148
2025-06-03 16:45:00+00:00;;;100.0;;;0.76;0.76
2025-06-03 17:00:00+00:00;;;100.0;;;0.416;0.416
2025-06-03 17:15:00+00:00;;;100.0;;;0.208;0.208
2025-06-03 17:30:00+00:00;;;100.0;;;0.568;0.568
2025-06-03 17:45:00+00:00;;;100.0;;;0.5;0.5
2025-06-03 18:00:00+00:00;;;100.0;;;0.264;0.264
2025-06-03 18:15:00+00:00;;;100.0;;;0.072;0.072
2025-06-03 18:30:00+00:00;;;100.0;;;0.024;0.024
2025-06-03 18:45:00+00:00;;;;;;0.0;0.0
2025-06-03 19:00:00+00:00;;;;;;0.0;0.0
2025-06-03 19:15:00+00:00;;;;;;0.0;0.0
2025-06-03 19:30:00+00:00;;;;;;0.0;0.0
2025-06-03 19:45:00+00:00;;;;;;0.0;0.0
2025-06-03 20:00:00+00:00;;;;;;0.0;0.0
2025-06-03 20:15:00+00:00;;;;;;0.0;0.0
2025-06-03 20:30:00+00:00;;;;;;0.0;0.0
2025-06-03 20:45:00+00:00;;;;;;0.0;0.0
2025-06-03 21:00:00+00:00;;;;;;0.0;0.0
2025-06-03 21:15:00+00:00;;;;;;0.0;0.0
2025-06-03 21:30:00+00:00;;;;;;0.0;0.0
2025-06-03 21:45:00+00:00;;;;;;0.0;0.0
2025-06-03 22:00:00+00:00;;;;;;0.0;0.0
2025-06-03 22:15:00+00:00;;;;;;0.0;0.0
2025-06-03 22:30:00+00:00;;;;;;0.0;0.0
2025-06-03 22:45:00+00:00;;;;;;0.0;0.0
2025-06-03 23:00:00+00:00;;;;;;0.0;0.0
2025-06-03 23:15:00+00:00;;;;;;0.0;0.0
2025-06-03 23:30:00+00:00;;;;;;0.0;0.0
2025-06-03 23:45:00+00:00;;;;;;0.0;0.0
2025-06-04 00:00:00+00:00;;;;;;0.0;0.0
2025-06-04 00:15:00+00:00;;;;;;0.0;0.0
2025-06-04 00:30:00+00:00;;;;;;0.0;0.0
2025-06-04 00:45:00+00:00;;;;;;0.0;0.0
2025-06-04 01:00:00+00:00;;;;;;0.0;0.0
2025-06-04 01:15:00+00:00;;;;;;0.0;0.0
2025-06-04 01:30:00+00:00;;;;;;0.0;0.0
2025-06-04 01:45:00+00:00;;;;;;0.0;0.0
2025-06-04 02:00:00+00:00;;;;;;0.0;0.0
2025-06-04 02:15:00+00:00;;;;;;0.0;0.0
2025-06-04 02:30:00+00:00;;;;;;0.0;0.0
2025-06-04 02:45:00+00:00;;;;;;0.0;0.0
2025-06-04 03:00:00+00:00;;;;;;0.0;0.0
2025-06-04 03:15:00+00:00;;;;;;0.0;0.0
2025-06-04 03:30:00+00:00;;;;;;0.0;0.0
2025-06-04 03:45:00+00:00;;;;;;0.0;0.0
2025-06-04 04:00:00+00:00;;;;;;0.0;0.0
2025-06-04 04:15:00+00:00;;;;;;0.0;0.0
2025-06-04 04:30:00+00:00;;;;;;0.0;0.0
2025-06-04 04:45:00+00:00;;;;;;0.0;0.0
2025-06-04 05:00:00+00:00;;;100.0;;;0.008;0.008
2025-06-04 05:15:00+00:00;;;100.0;;;0.02;0.02
2025-06-04 05:30:00+00:00;;;;;;0.0;0.0
2025-06-04 05:45:00+00:00;;;;;;0.0;0.0
2025-06-04 06:00:00+00:00;;;100.0;;;0.028;0.028
2025-06-04 06:15:00+00:00;;;100.0;;;0.22;0.22
2025-06-04 06:30:00+00:00;;;100.0;;;0.128;0.128
2025-06-04 06:45:00+00:00;;;100.0;;;0.296;0.296
2025-06-04 07:00:00+00:00;;;100.0;;;0.216;0.216
2025-06-04 07:15:00+00:00;;;100.0;;;0.22;0.22
2025-06-04 07:30:00+00:00;;;100.0;;;0.248;0.248
2025-06-04 07:45:00+00:00;;;100.0;;;0.24;0.24
2025-06-04 08:00:00+00:00;;;100.0;;;0.196;0.196
2025-06-04 08:15:00+00:00;;;100.0;;;0.2;0.2
2025-06-04 08:30:00+00:00;;;100.0;;;0.236;0.236
2025-06-04 08:45:00+00:00;;;100.0;;;0.22;0.22
2025-06-04 09:00:00+00:00;;;100.0;;;0.216;0.216
2025-06-04 09:15:00+00:00;;;100.0;;;0.264;0.264
2025-06-04 09:30:00+00:00;;;100.0;;;0.216;0.216
2025-06-04 09:45:00+00:00;;;100.0;;;0.26;0.26
2025-06-04 10:00:00+00:00;;;100.0;;;0.244;0.244
2025-06-04 10:15:00+00:00;;;100.0;;;0.228;0.228
2025-06-04 10:30:00+00:00;;;100.0;;;0.232;0.232
2025-06-04 10:45:00+00:00;;;100.0;;;0.252;0.252
2025-06-04 11:00:00+00:00;;;100.0;;;0.268;0.268
2025-06-04 11:15:00+00:00;;;100.0;;;0.252;0.252
2025-06-04 11:30:00+00:00;;;100.0;;;0.248;0.248
2025-06-04 11:45:00+00:00;;;100.0;;;0.268;0.268
2025-06-04 12:00:00+00:00;;;100.0;;;0.248;0.248
2025-06-04 12:15:00+00:00;;;100.0;;;0.244;0.244
2025-06-04 12:30:00+00:00;;;100.0;;;0.556;0.556
2025-06-04 12:45:00+00:00;;;100.0;;;2.064;2.064
2025-06-04 13:00:00+00:00;;;100.0;;;0.308;0.308
2025-06-04 13:15:00+00:00;;;100.0;;;1.056;1.056
2025-06-04 13:30:00+00:00;;;100.0;;;1.232;1.232
2025-06-04 13:45:00+00:00;;;100.0;;;0.348;0.348
2025-06-04 14:00:00+00:00;;;100.0;;;0.304;0.304
2025-06-04 14:15:00+00:00;;;100.0;;;0.216;0.216
2025-06-04 14:30:00+00:00;;;100.0;;;1.78;1.78
2025-06-04 14:45:00+00:00;;;100.0;;;2.552;2.552
2025-06-04 15:00:00+00:00;;;100.0;;;1.96;1.96
2025-06-04 15:15:00+00:00;;;100.0;;;0.352;0.352
2025-06-04 15:30:00+00:00;;;100.0;;;0.316;0.316
2025-06-04 15:45:00+00:00;;;100.0;;;0.3;0.3
2025-06-04 16:00:00+00:00;;;100.0;;;0.336;0.336
2025-06-04 16:15:00+00:00;;;100.0;;;0.436;0.436
2025-06-04 16:30:00+00:00;;;100.0;;;0.196;0.196
2025-06-04 16:45:00+00:00;;;100.0;;;0.26;0.26
2025-06-04 17:00:00+00:00;;;100.0;;;0.252;0.252
2025-06-04 17:15:00+00:00;;;100.0;;;0.176;0.176
2025-06-04 17:30:00+00:00;;;100.0;;;0.148;0.148
2025-06-04 17:45:00+00:00;;;100.0;;;0.34;0.34
2025-06-04 18:00:00+00:00;;;100.0;;;0.216;0.216
2025-06-04 18:15:00+00:00;;;100.0;;;0.024;0.024
2025-06-04 18:30:00+00:00;;;;;;0.0;0.0
2025-06-04 18:45:00+00:00;;;;;;0.0;0.0
2025-06-04 19:00:00+00:00;;;;;;0.0;0.0
2025-06-04 19:15:00+00:00;;;;;;0.0;0.0
2025-06-04 19:30:00+00:00;;;;;;0.0;0.0
2025-06-04 19:45:00+00:00;;;;;;0.0;0.0
2025-06-04 20:00:00+00:00;;;;;;0.0;0.0
2025-06-04 20:15:00+00:00;;;;;;0.0;0.0
2025-06-04 20:30:00+00:00;;;;;;0.0;0.0
2025-06-04 20:45:00+00:00;;;;;;0.0;0.0
2025-06-04 21:00:00+00:00;;;;;;0.0;0.0
2025-06-04 21:15:00+00:00;;;;;;0.0;0.0
2025-06-04 21:30:00+00:00;;;;;;0.0;0.0
2025-06-04 21:45:00+00:00;;;;;;0.0;0.0
2025-06-04 22:00:00+00:00;;;;;;0.0;0.0
2025-06-04 22:15:00+00:00;;;;;;0.0;0.0
2025-06-04 22:30:00+00:00;;;;;;0.0;0.0
2025-06-04 22:45:00+00:00;;;;;;0.0;0.0
2025-06-04 23:00:00+00:00;;;;;;0.0;0.0
2025-06-04 23:15:00+00:00;;;;;;0.0;0.0
2025-06-04 23:30:00+00:00;;;;;;0.0;0.0
2025-06-04 23:45:00+00:00;;;;;;0.0;0.0
2025-06-05 00:00:00+00:00;;;;;;0.0;0.0
2025-06-05 00:15:00+00:00;;;;;;0.0;0.0
2025-06-05 00:30:00+00:00;;;;;;0.0;0.0
2025-06-05 00:45:00+00:00;;;;;;0.0;0.0
2025-06-05 01:00:00+00:00;;;;;;0.0;0.0
2025-06-05 01:15:00+00:00;;;;;;0.0;0.0
2025-06-05 01:30:00+00:00;;;;;;0.0;0.0
2025-06-05 01:45:00+00:00;;;;;;0.0;0.0
2025-06-05 02:00:00+00:00;;;;;;0.0;0.0
2025-06-05 02:15:00+00:00;;;;;;0.0;0.0
2025-06-05 02:30:00+00:00;;;;;;0.0;0.0
2025-06-05 02:45:00+00:00;;;;;;0.0;0.0
2025-06-05 03:00:00+00:00;;;;;;0.0;0.0
2025-06-05 03:15:00+00:00;;;;;;0.0;0.0
2025-06-05 03:30:00+00:00;;;;;;0.0;0.0
2025-06-05 03:45:00+00:00;;;;;;0.0;0.0
2025-06-05 04:00:00+00:00;;;;;;0.0;0.0
2025-06-05 04:15:00+00:00;;;100.0;;;0.012;0.012
2025-06-05 04:30:00+00:00;;;100.0;;;0.456;0.456
2025-06-05 04:45:00+00:00;;;100.0;;;0.288;0.288
2025-06-05 05:00:00+00:00;;;100.0;;;0.152;0.152
2025-06-05 05:15:00+00:00;;;100.0;;;0.132;0.132
2025-06-05 05:30:00+00:00;;;100.0;;;0.232;0.232
2025-06-05 05:45:00+00:00;;;100.0;;;0.192;0.192
2025-06-05 06:00:00+00:00;;;100.0;;;0.296;0.296
2025-06-05 06:15:00+00:00;;;100.0;;;0.328;0.328
2025-06-05 06:30:00+00:00;;;100.0;;;0.684;0.684
2025-06-05 06:45:00+00:00;;;100.0;;;1.544;1.544
2025-06-05 07:00:00+00:00;;;100.0;;;0.324;0.324
2025-06-05 07:15:00+00:00;;;100.0;;;0.344;0.344
2025-06-05 07:30:00+00:00;;;100.0;;;0.344;0.344
2025-06-05 07:45:00+00:00;;;100.0;;;0.332;0.332
2025-06-05 08:00:00+00:00;;;100.0;;;0.328;0.328
2025-06-05 08:15:00+00:00;;;100.0;;;1.984;1.984
2025-06-05 08:30:00+00:00;;;100.0;;;1.536;1.536
2025-06-05 08:45:00+00:00;;;100.0;;;0.072;0.072
2025-06-05 09:00:00+00:00;;;100.0;;;0.92;0.92
2025-06-05 09:15:00+00:00;;;100.0;;;1.576;1.576
2025-06-05 09:30:00+00:00;;;100.0;;;1.608;1.608
2025-06-05 09:45:00+00:00;;;100.0;;;0.756;0.756
2025-06-05 10:00:00+00:00;;;100.0;;;0.22;0.22
2025-06-05 10:15:00+00:00;;;100.0;;;0.152;0.152
2025-06-05 10:30:00+00:00;;;100.0;;;0.164;0.164
2025-06-05 10:45:00+00:00;;;100.0;;;0.172;0.172
2025-06-05 11:00:00+00:00;;;100.0;;;0.164;0.164
2025-06-05 11:15:00+00:00;;;100.0;;;0.152;0.152
2025-06-05 11:30:00+00:00;;;100.0;;;0.136;0.136
2025-06-05 11:45:00+00:00;;;100.0;;;0.232;0.232
2025-06-05 12:00:00+00:00;;;100.0;;;0.26;0.26
2025-06-05 12:15:00+00:00;;;100.0;;;0.24;0.24
2025-06-05 12:30:00+00:00;;;100.0;;;0.804;0.804
2025-06-05 12:45:00+00:00;;;100.0;;;1.244;1.244
2025-06-05 13:00:00+00:00;;;100.0;;;0.66;0.66
